url,line,originAPI,targetAPI,originTime,targetTime,oAPI,Tapi
https://www.kaggle.com/cxxacxx/have-a-try-2,73,"all_data.loc[all_data['LotFrontage'].isnull(), 'LotArea']","all_data.ix[all_data['LotFrontage'].isnull(), 'LotArea']",0.0002649,0.001428101,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,73,"all_data.loc[all_data['LotFrontage'].isnull(), 'LotFrontage']","all_data.ix[all_data['LotFrontage'].isnull(), 'LotFrontage']",0.000264742,0.001531283,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,141,"all_data.loc[all_data.MasVnrType == 'None', 'MasVnrArea']","all_data.ix[all_data.MasVnrType == 'None', 'MasVnrArea']",0.0004728,0.001634248,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,145,"all_data.loc[all_data.BsmtFinType1 == 'NoBsmt', 'BsmtFinSF1']","all_data.ix[all_data.BsmtFinType1 == 'NoBsmt', 'BsmtFinSF1']",0.000447931,0.001739658,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,149,"all_data.loc[all_data.BsmtFinType2 == 'NoBsmt', 'BsmtFinSF2']","all_data.ix[all_data.BsmtFinType2 == 'NoBsmt', 'BsmtFinSF2']",0.000479816,0.001631089,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,157,"all_data.loc[all_data.BsmtQual == 'NoBsmt', 'BsmtUnfSF']","all_data.ix[all_data.BsmtQual == 'NoBsmt', 'BsmtUnfSF']",0.000481168,0.001596196,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,165,"all_data.loc[all_data.BsmtQual == 'NoBsmt', 'TotalBsmtSF']","all_data.ix[all_data.BsmtQual == 'NoBsmt', 'TotalBsmtSF']",0.000454626,0.001597377,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,1003,"train.loc[:, (columns_for_pc)]","train.ix[:, (columns_for_pc)]",0.000495249,0.000491396,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,1023,"all_data.loc[:, (columns_for_pc)]","all_data.ix[:, (columns_for_pc)]",0.000546509,0.000581652,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,1191,"all_data.loc[all_data['GarageYrBlt'].isnull(), 'GarageYrBlt']","all_data.ix[all_data['GarageYrBlt'].isnull(), 'GarageYrBlt']",0.000367293,0.001540924,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,1231,"all_data.loc[:, (t)]","all_data.ix[:, (t)]",0.000468735,0.00048307,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/cxxacxx/have-a-try-2,1303,"X.loc[:, ([a, t])]","X.ix[:, ([a, t])]",0.000646625,0.000659201,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daniglezl/main-1-py,26,"train.loc[train.Age.isnull(), 'Age']","train.ix[train.Age.isnull(), 'Age']",0.000283407,0.001531371,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daniglezl/main-1-py,53,"test.loc[test.Age.isnull(), 'Age']","test.ix[test.Age.isnull(), 'Age']",0.000305047,0.001512886,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daniglezl/main-1-py,69,"test.loc[test.Fare.isnull() & (test.Pclass == f + 1), 'Fare']","test.ix[test.Fare.isnull() & (test.Pclass == f + 1), 'Fare']",0.000765441,0.001879759,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daniglezl/main-5-py,43,"train.loc[train.Fare > bin_max, 'Fare']","train.ix[train.Fare > bin_max, 'Fare']",0.000360338,0.001489242,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daniglezl/main-5-py,80,"test.loc[test.Fare > bin_max, 'Fare']","test.ix[test.Fare > bin_max, 'Fare']",0.000382178,0.001513903,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daskoo/titanic-test-python,18,"train.loc[:, (['Name', 'SibSp', 'Age', 'Parch'])]","train.ix[:, (['Name', 'SibSp', 'Age', 'Parch'])]",0.001477062,0.001495681,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/daskoo/titanic-test-python,18,"(train.loc[:,['Name','SibSp','Age','Parch']]).query('Parch > 0 or SibSp > 0')","(train.loc[:,['Name','SibSp','Age','Parch']]).loc[(train.loc[:,['Name','SibSp','Age','Parch']].Parch > 0) | (train.loc[:,['Name','SibSp','Age','Parch']].SibSp > 0)]",0.002821786,0.003047115,pd.DataFrame.query,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,33,"train_dataset.ix[train_dataset.Alley.notnull(), 'Alley']","train_dataset.loc[train_dataset.Alley.notnull(), 'Alley']",0.001961454,0.000334975,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,35,"train_dataset.ix[train_dataset.Alley.isnull(), 'Alley']","train_dataset.loc[train_dataset.Alley.isnull(), 'Alley']",0.001479097,0.000260368,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,55,"train_dataset.ix[train_dataset.MasVnrType.isnull(), 'MasVnrType']","train_dataset.loc[train_dataset.MasVnrType.isnull(), 'MasVnrType']",0.001501297,0.000329564,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,57,"train_dataset.ix[train_dataset.MasVnrType == 'None', 'MasVnrArea']","train_dataset.loc[train_dataset.MasVnrType == 'None', 'MasVnrArea']",0.002196458,0.000618972,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,65,"train_dataset.ix[train_dataset.Fireplaces == 0, 'FireplaceQu']","train_dataset.loc[train_dataset.Fireplaces == 0, 'FireplaceQu']",0.001545613,0.000348711,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,73,"train_dataset.ix[train_dataset.GarageCars.isnull(), 'GarageCars']","train_dataset.loc[train_dataset.GarageCars.isnull(), 'GarageCars']",0.001508019,0.000259798,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,75,"train_dataset.ix[train_dataset.GarageQual.isnull(), 'GarageQual']","train_dataset.loc[train_dataset.GarageQual.isnull(), 'GarageQual']",0.001453107,0.000323533,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/homeprices,77,"train_dataset.ix[train_dataset.GarageCars == 0, 'GarageType']","train_dataset.loc[train_dataset.GarageCars == 0, 'GarageType']",0.001521412,0.000348925,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/davideng/titanic-attempt-1-random-forest,79,"np.where(y_pred[:] > 0.95, 1, 0)",(y_pred[:] > 0.95).astype((y_pred[:] > 0.95).dtype),3.19E-06,2.21E-06,np.where,np.ndarray.astype
https://www.kaggle.com/davideng/titanic-attempt-1-random-forest,79,"np.where(y_pred[:] > 0.95, 1, 0)","pd.DataFrame(y_pred[:]).apply(lambda x : x > 0.95).replace({True: 1,False: 0}).values.flatten()",3.24E-06,0.001470026,np.where,pd.DataFrame.apply
https://www.kaggle.com/demoonism/rf-multilabel-framework-lb-0-022475,43,"np.hstack([test_X, temp_test_X])","np.append(test_X, temp_test_X, axis=1)",0.018334635,0.017872924,np.hstack,np.append
https://www.kaggle.com/demoonism/rf-multilabel-framework-lb-0-022475,43,"np.hstack([test_X, temp_test_X])","np.concatenate([test_X, temp_test_X], axis=1)",0.015378163,0.015247409,np.hstack,np.concatenate
https://www.kaggle.com/devendramittal/randomforest,51,"np.column_stack((Idtest, YPred))","np.transpose((Idtest, YPred))",6.90E-05,4.05E-05,np.column_stack,np.transpose
https://www.kaggle.com/devendramittal/randomforest,51,"np.column_stack((Idtest, YPred))","np.vstack((Idtest.T, YPred.T)).T",6.26E-05,4.34E-05,np.column_stack,np.vstack
https://www.kaggle.com/devinanzelmo/component-cdf-s-and-sample-predictions,95,train.query('num_scans > 7 and num_scans < 18'),train.loc[(train.num_scans > 7 )& (train.num_scans < 18)],0.171832247,0.16331334,pd.DataFrame.query,pd.DataFrame.loc
https://www.kaggle.com/devinanzelmo/fiddling-with-xgb,96,train.query('num_scans > 17'),train.loc[train.num_scans > 17],0.009438867,0.008256665,pd.DataFrame.query,pd.DataFrame.loc
https://www.kaggle.com/devinodsa/titanic,42,"full.loc[full.PassengerId == 280, ['SibSp', 'Parch']]","full.ix[full.PassengerId == 280, ['SibSp', 'Parch']]",0.001016219,0.001048184,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/devinodsa/titanic,43,"full.loc[full.PassengerId == 1284, ['SibSp', 'Parch']]","full.ix[full.PassengerId == 1284, ['SibSp', 'Parch']]",0.000922524,0.000936288,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dexter22/testing,28,"train.loc[~train['Title'].isin(['Mr', 'Miss', 'Mrs', 'Master']), 'Title']","train.ix[~train['Title'].isin(['Mr', 'Miss', 'Mrs', 'Master']), 'Title']",0.000858409,0.004483698,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dexter22/testing,32,"train.loc[train['Age'].isnull(), ['Age']]","train.ix[train['Age'].isnull(), ['Age']]",0.002322621,0.002290885,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dexter22/testing,54,"train.loc[train['Fare'] <= 7.91, 'Fare']","train.ix[train['Fare'] <= 7.91, 'Fare']",0.000998481,0.004331825,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dexter22/testing,55,"train.loc[(train['Fare'] > 7.91) & (train['Fare'] <= 14.454), 'Fare']","train.ix[(train['Fare'] > 7.91) & (train['Fare'] <= 14.454), 'Fare']",0.002118245,0.005233721,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dexter22/testing,56,"train.loc[(train['Fare'] > 14.454) & (train['Fare'] <= 31), 'Fare']","train.ix[(train['Fare'] > 14.454) & (train['Fare'] <= 31), 'Fare']",0.002160623,0.005600302,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dexter22/testing,57,"train.loc[train['Fare'] > 31, 'Fare']","train.ix[train['Fare'] > 31, 'Fare']",0.001013707,0.004499696,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dish42/getting-started,21,"train.loc[train.Age.isnull(), 'AgeFill']","train.ix[train.Age.isnull(), 'AgeFill']",0.000417581,0.001771461,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dishajindal/script2-py,13,"train['Sex'].map({'female': 1, 'male': 0})","pd.DataFrame(train['Sex']).replace({'female': 1, 'male': 0})",0.000409364,0.000843969,pd.Series.map,pd.DataFrame.replace
https://www.kaggle.com/dishajindal/script2-py,15,"train['Embarked'].map({'S': 0, 'C': 1, 'Q': 2})","pd.DataFrame(train['Embarked']).replace({'S': 0, 'C': 1, 'Q': 2})",0.000400497,0.000948211,pd.Series.map,pd.DataFrame.replace
https://www.kaggle.com/dishajindal/script2-py,20,"test['Sex'].map({'female': 1, 'male': 0})","pd.DataFrame(test['Sex']).replace({'female': 1, 'male': 0})",0.000382063,0.000731496,pd.Series.map,pd.DataFrame.replace
https://www.kaggle.com/dishajindal/script2-py,22,"test['Embarked'].map({'S': 0, 'C': 1, 'Q': 2})","pd.DataFrame(test['Embarked']).replace({'S': 0, 'C': 1, 'Q': 2})",0.00040376,0.000879165,pd.Series.map,pd.DataFrame.replace
https://www.kaggle.com/dkozyr/xgboost-tiny,75,all_data[col].apply(lambda x: np.arctan(x - m)),"pd.DataFrame(all_data[col]).apply(lambda x: np.arctan(x[col] - m),axis=1)",0.379888161,3.172743943,pd.Series.apply,pd.DataFrame.apply
https://www.kaggle.com/dlyzer/k-nearest-neighbors,45,"np.hstack([Z_train, X_pt_q_train])","np.append(Z_train, X_pt_q_train, axis=1)",2.60E-05,1.78E-05,np.hstack,np.append
https://www.kaggle.com/dlyzer/k-nearest-neighbors,47,"np.hstack([Z_test, X_pt_q_test])","np.append(Z_test, X_pt_q_test, axis=1)",4.44E-05,3.22E-05,np.hstack,np.append
https://www.kaggle.com/dlyzer/k-nearest-neighbors,45,"np.hstack([Z_train, X_pt_q_train])","np.concatenate([Z_train, X_pt_q_train], axis=1)",7.32E-05,5.73E-05,np.hstack,np.concatenate
https://www.kaggle.com/dlyzer/k-nearest-neighbors,47,"np.hstack([Z_test, X_pt_q_test])","np.concatenate([Z_test, X_pt_q_test], axis=1)",6.25E-05,4.54E-05,np.hstack,np.concatenate
https://www.kaggle.com/doktrlist/zzz-revealed,69,"np.arange(1, len_sequence + 1)","np.array(range(1, len_sequence + 1))",1.82E-06,4.56E-06,np.arange,np.array
https://www.kaggle.com/dollardollar/importance-of-address-features,103,"train.loc[:, ('Category')]","train.ix[:, ('Category')]",2.20E-05,3.16E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dollardollar/importance-of-address-features,104,"fold0.loc[:, ('Category')]","fold0.ix[:, ('Category')]",2.29E-05,3.09E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dollardollar/importance-of-address-features,105,"fold1.loc[:, ('Category')]","fold1.ix[:, ('Category')]",2.23E-05,2.81E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dollardollar/importance-of-address-features,196,"data.loc[:, ('Address')]","data.ix[:, ('Address')]",2.23E-05,2.87E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dollardollar/importance-of-address-features,199,np.zeros(merged_data.shape),np.empty(merged_data.shape); r2[:]= 0,0.000967618,0.007119392,np.zeros,np.empty
https://www.kaggle.com/dollardollar/xgb-with-class-probabilities,104,row.sum(),"np.einsum('i->',row)",6.70E-05,3.72E-05,np.ndarray.sum,np.einsum
https://www.kaggle.com/dollardollar/xgb-with-class-probabilities,104,row.sum(),"np.sum(row,)",0.000134121,0.000331346,np.ndarray.sum,np.sum
https://www.kaggle.com/drasko/1st-python-try-1,179,"np.c_[xx.ravel(), yy.ravel()]","np.hstack([xx.ravel().reshape(len(xx.ravel()),1), yy.ravel().reshape(len(xx.ravel()),1)])",0.008973865,0.008872205,np.c_,np.hstack
https://www.kaggle.com/dujianjun79/titanic-machine-learing,13,"titanic.loc[titanic.Sex == 'male', 'Sex']","titanic.ix[titanic.Sex == 'male', 'Sex']",0.000791493,0.003508586,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dujianjun79/titanic-machine-learing,14,"titanic.loc[titanic.Sex == 'female', 'Sex']","titanic.ix[titanic.Sex == 'female', 'Sex']",0.001709137,0.004201762,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dujianjun79/titanic-machine-learing,40,"test.loc[test.Sex == 'male', 'Sex']","test.ix[test.Sex == 'male', 'Sex']",0.000743857,0.003131552,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dujianjun79/titanic-machine-learing,41,"test.loc[test.Sex == 'female', 'Sex']","test.ix[test.Sex == 'female', 'Sex']",0.001413921,0.003564154,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/dvasyukova/predict-sales-with-pandas-py,15,"test.loc[test.Open.isnull(), 'Open']","test.ix[test.Open.isnull(), 'Open']",0.000278843,0.001385419,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/ed25519/code-taken-from-xkcd-examples-showcase-xkcd-html,18,np.arange(30),np.array(range(30)),6.67E-07,5.17E-06,np.arange,np.array
https://www.kaggle.com/ed25519/code-taken-from-xkcd-examples-showcase-xkcd-html,17,np.ones(100),np.empty(100); r2.fill(1),1.83E-06,8.85E-07,np.ones,np.empty
https://www.kaggle.com/edebrouwer/digit-classifier,129,"np.arange(1, test_pixels_array.shape[0] + 1)","np.array(range(1, test_pixels_array.shape[0] + 1))",1.68E-05,0.002896447,np.arange,np.array
https://www.kaggle.com/ekethio/titanic-second,48,"file.ix[file['Embarked'] == 'S', 'Embarked']","file.loc[file['Embarked'] == 'S', 'Embarked']",0.001604897,0.000412903,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ekethio/titanic-second,49,"file.ix[file['Embarked'] == 'C', 'Embarked']","file.loc[file['Embarked'] == 'C', 'Embarked']",0.001726064,0.000412578,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ekethio/titanic-second,50,"file.ix[file['Embarked'] == 'Q', 'Embarked']","file.loc[file['Embarked'] == 'Q', 'Embarked']",0.002463547,0.000802832,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ekethio/titanic-second,54,"file.ix[file.Age > 60, 'Above_50']","file.loc[file.Age > 60, 'Above_50']",0.001695451,0.000347702,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ekethio/titanic-second,43,"file.loc[file.Sex == 'male', 'Sex']","file.ix[file.Sex == 'male', 'Sex']",0.000737262,0.002655102,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/ekethio/titanic-second,44,"file.loc[file.Sex == 'female', 'Sex']","file.ix[file.Sex == 'female', 'Sex']",0.001191737,0.003161008,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/eliotbarr/stacking-starter,60,np.array(all_data[:train.shape[0]]),np.concatenate([all_data[:train.shape[0]]]),0.026199179,0.024035168,np.array,np.concatenate
https://www.kaggle.com/eliotbarr/stacking-starter,61,np.array(all_data[train.shape[0]:]),np.concatenate([all_data[train.shape[0]:]]),0.016609186,0.014390853,np.array,np.concatenate
https://www.kaggle.com/eponymous/weighted-models-example,194,"scores.ix[:, (scores.columns != 'split')]","scores.loc[:, (scores.columns != 'split')]",0.000697916,0.000392972,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/eponymous/weighted-models-example,61,np.column_stack([y_preds[k][i] for k in clfs]),np.transpose([y_preds[k][i] for k in clfs]),1.45E-05,1.48E-05,np.column_stack,np.transpose
https://www.kaggle.com/etherqua/airbnbdemo,25,df_all.date_account_created.astype(str),df_all.date_account_created.apply(str),0.021564639,0.027170673,pd.Series.astype,pd.Series.apply
https://www.kaggle.com/ezyyyy/silly-silly-data,411,train['ratio_life_sq_full_sq'].ix[train['ratio_life_sq_full_sq'] < 0],train['ratio_life_sq_full_sq'].loc[train['ratio_life_sq_full_sq'] < 0],0.000363251,0.000338298,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,413,train['ratio_life_sq_full_sq'].ix[train['ratio_life_sq_full_sq'] > 1],train['ratio_life_sq_full_sq'].loc[train['ratio_life_sq_full_sq'] > 1],0.000349283,0.000328962,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,415,test['ratio_life_sq_full_sq'].ix[test['ratio_life_sq_full_sq'] < 0],test['ratio_life_sq_full_sq'].loc[test['ratio_life_sq_full_sq'] < 0],0.000344032,0.000322891,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,417,test['ratio_life_sq_full_sq'].ix[test['ratio_life_sq_full_sq'] > 1],test['ratio_life_sq_full_sq'].loc[test['ratio_life_sq_full_sq'] > 1],0.000399966,0.000326262,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,427,train['ratio_kitch_sq_life_sq'].ix[train['ratio_kitch_sq_life_sq'] < 0],train['ratio_kitch_sq_life_sq'].loc[train['ratio_kitch_sq_life_sq'] < 0],0.000343415,0.000370372,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,429,train['ratio_kitch_sq_life_sq'].ix[train['ratio_kitch_sq_life_sq'] > 1],train['ratio_kitch_sq_life_sq'].loc[train['ratio_kitch_sq_life_sq'] > 1],0.000352165,0.000371384,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,431,test['ratio_kitch_sq_life_sq'].ix[test['ratio_kitch_sq_life_sq'] < 0],test['ratio_kitch_sq_life_sq'].loc[test['ratio_kitch_sq_life_sq'] < 0],0.000352637,0.000332657,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,433,test['ratio_kitch_sq_life_sq'].ix[test['ratio_kitch_sq_life_sq'] > 1],test['ratio_kitch_sq_life_sq'].loc[test['ratio_kitch_sq_life_sq'] > 1],0.000344138,0.000318425,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,443,train['ratio_kitch_sq_full_sq'].ix[train['ratio_kitch_sq_full_sq'] < 0],train['ratio_kitch_sq_full_sq'].loc[train['ratio_kitch_sq_full_sq'] < 0],0.000345445,0.000337461,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,445,train['ratio_kitch_sq_full_sq'].ix[train['ratio_kitch_sq_full_sq'] > 1],train['ratio_kitch_sq_full_sq'].loc[train['ratio_kitch_sq_full_sq'] > 1],0.000350945,0.000329409,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,447,test['ratio_kitch_sq_full_sq'].ix[test['ratio_kitch_sq_full_sq'] < 0],test['ratio_kitch_sq_full_sq'].loc[test['ratio_kitch_sq_full_sq'] < 0],0.00034172,0.00032852,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/ezyyyy/silly-silly-data,449,test['ratio_kitch_sq_full_sq'].ix[test['ratio_kitch_sq_full_sq'] > 1],test['ratio_kitch_sq_full_sq'].loc[test['ratio_kitch_sq_full_sq'] > 1],0.000354158,0.000374739,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/fabiendaniel/set-optimal-weights-in-model-averaging-lb-0-283,42,np.arange(len(y)),np.array(range(len(y))),6.23E-05,0.014760638,np.arange,np.array
https://www.kaggle.com/feixiaoke/firsttry,37,np.arange(28000),np.array(range(28000)),2.15E-05,0.002853883,np.arange,np.array
https://www.kaggle.com/felsiq/some-amateurish-full-titanic-data-process,214,"data_frame.loc[data_frame['Embarked'] == '', 'Embarked']","data_frame.ix[data_frame['Embarked'] == '', 'Embarked']",0.000342392,0.001649805,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/felsiq/some-amateurish-full-titanic-data-process,231,"data_frame.loc[data_frame['Age'].isnull(), 'Age']","data_frame.ix[data_frame['Age'].isnull(), 'Age']",0.00020123,0.001579302,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/felsiq/some-amateurish-full-titanic-data-process,234,"data_frame.loc[data_frame['Fare'].isnull(), 'Fare']","data_frame.ix[data_frame['Fare'].isnull(), 'Fare']",0.000213307,0.001487596,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/fernandocruz/first-test,14,"train.loc[:, 'margin1':]","train.ix[:, 'margin1':]",0.000830317,0.000846042,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/fernandocruz/first-test,17,"test.loc[:, 'margin1':]","test.ix[:, 'margin1':]",0.000165232,0.000172717,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/fernandocruz/first-test,44,"test.loc[:, ('id')]","test.ix[:, ('id')]",2.29E-05,2.89E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/filatenkova/digit-read,15,np.transpose(train.as_matrix()),np.column_stack(train.as_matrix()),9.85E-06,0.429588147,np.transpose,np.column_stack
https://www.kaggle.com/filatenkova/digit-read,20,np.transpose(train_t[1:]),np.column_stack(train_t[1:]),1.32E-06,0.502219007,np.transpose,np.column_stack
https://www.kaggle.com/franckjay/easy-peasy-lemon-squeezy,191,"np.arange(1, len(y_pred) + 1, 1)","np.array(range(1, len(y_pred) + 1, 1))",1.61E-05,0.002834572,np.arange,np.array
https://www.kaggle.com/francksylla/titanic-machine-learning-from-disaster,23,"full.loc[:, ('Title')]","full.ix[:, ('Title')]",2.23E-05,3.00E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/fzhurd/titanic-suvive20160924v4,290,combined['FamilySize'].map(lambda s: 1 if 5 <= s else 0),"np.where( 5 <= combined['FamilySize'] , 1 ,0)",0.001570694,0.00048398,pd.Series.map,np.where
https://www.kaggle.com/gaborfodor/last-week-1,25,np.arange(4),np.array(range(4)),6.23E-07,3.78E-06,np.arange,np.array
https://www.kaggle.com/ganliu/testwhy,44,"train.loc[train['TARGET'] == 1, features + ['TARGET']]","train.ix[train['TARGET'] == 1, features + ['TARGET']]",0.018132844,0.018312707,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/ganliu/testwhy,45,"train.loc[train['TARGET'] == 0, features + ['TARGET']]","train.ix[train['TARGET'] == 0, features + ['TARGET']]",0.158284883,0.158798746,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/garethjns/microsoft-lightgbm-with-parameter-tuning-0-823,377,"full.loc[full.Age.isnull(), 'Age']","full.ix[full.Age.isnull(), 'Age']",0.000301759,0.001760949,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/garnetreds7/xgbclassifier,25,np.arange(train_y.shape[0]),np.array(range(train_y.shape[0])),2.75E-05,0.003408943,np.arange,np.array
https://www.kaggle.com/garnetreds7/xgbclassifier,71,np.arange(test.shape[0]),np.array(range(test.shape[0])),1.41E-05,0.00269607,np.arange,np.array
https://www.kaggle.com/gcshekar08/testing-without-correcting-the-data-leakage,44,"df.iloc[:, a:b].sum(1)","np.sum(df.iloc[:, a:b],1)",0.014292781,0.014119375,np.ndarray.sum,np.sum
https://www.kaggle.com/ghozlan/traincsv-numonly-py,103,np.where(predicted < 0),np.nonzero(predicted < 0),1.10E-05,1.16E-05,np.where,np.nonzero
https://www.kaggle.com/gilbar/visualizing-data,19,"train.loc[:, (keep)]","train.ix[:, (keep)]",0.135387208,0.129040867,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/gilbar/visualizing-data,38,"X.loc[:, (ranges > 1000)]","X.ix[:, (ranges > 1000)]",0.051307931,0.051833335,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/gilbar/visualizing-data,39,"X.loc[:, (Xlog.columns)]","X.ix[:, (Xlog.columns)]",0.045893805,0.045971116,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/gilbar/visualizing-data,44,"X.loc[:, ('saldo_medio_var29_hace3')]","X.ix[:, ('saldo_medio_var29_hace3')]",2.33E-05,3.29E-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/gilsonfaria/script3-title-dummies,167,"np.column_stack((test['PassengerId'], test_result))","np.transpose((test['PassengerId'], test_result))",3.15E-05,0.0001326,np.column_stack,np.transpose
https://www.kaggle.com/gilsonfaria/script4-boolsibsp-parch,203,"np.column_stack((idTest, test_result))","np.transpose((idTest, test_result))",3.27E-05,0.000125419,np.column_stack,np.transpose
https://www.kaggle.com/gouxute1/xgboost-and-simple-data-cleaning,39,"df_train.loc[df_train['n0'] == 0, 'n0']","df_train.ix[df_train['n0'] == 0, 'n0']",0.003529544,0.004817745,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/gouxute1/xgboost-and-simple-data-cleaning,41,"df_train.loc[df_train['n0'] != 0, 'n0']","df_train.ix[df_train['n0'] != 0, 'n0']",0.000455953,0.001531759,pd.DataFrame.loc,pd.DataFrame.ix
